Node,Layer,Degree_Centrality,Longitude,Latitude
poi_8051300698,poi,0.0014895057549085984,-117.2970907,33.0475458
poi_8051300699,poi,0.0014895057549085984,-117.2970401,33.0476252
poi_8051300700,poi,0.0014895057549085984,-117.2970089,33.0476397
poi_8051300701,poi,0.0014895057549085984,-117.2969977,33.0476621
poi_8051300702,poi,0.0014895057549085984,-117.296915,33.0477709
poi_8051300703,poi,0.0014895057549085984,-117.2969027,33.0477951
poi_8051300704,poi,0.0014895057549085984,-117.2968785,33.04782
poi_8051300705,poi,0.0014895057549085984,-117.2968713,33.0478409
poi_8051300706,poi,0.0014895057549085984,-117.2968431,33.0478638
poi_8051300707,poi,0.0014895057549085984,-117.2968241,33.047886
poi_8051300708,poi,0.0013540961408259986,-117.2976617,33.0466372
poi_8051300709,poi,0.0013540961408259986,-117.2976442,33.0466067
poi_8051300710,poi,0.0013540961408259986,-117.297647,33.0465767
poi_8051300711,poi,0.0013540961408259986,-117.2976552,33.0465455
poi_8051300712,poi,0.0013540961408259986,-117.2976541,33.0465116
poi_8051300713,poi,0.0014895057549085984,-117.2976458,33.046703
poi_8051300723,poi,0.0014895057549085984,-117.2972594,33.0481607
poi_8051300724,poi,0.0014895057549085984,-117.2971816,33.0481981
poi_8051300725,poi,0.0014895057549085984,-117.2971527,33.0482141
poi_8051300778,poi,0.0011735499887158655,-117.298132,33.0484463
poi_8051300779,poi,0.0011735499887158655,-117.2982411,33.0484354
poi_8051300780,poi,0.0011735499887158655,-117.2981679,33.0484421
poi_8051300781,poi,0.0012186865267433988,-117.2978955,33.0484536
poi_8051300782,poi,0.0012186865267433988,-117.2979358,33.0484541
poi_8051300783,poi,0.0012186865267433988,-117.2980133,33.048441
poi_8057486023,poi,0.0005867749943579328,-117.2803007,33.0187525
poi_8057486024,poi,0.0005867749943579328,-117.2802837,33.018795
poi_8057486025,poi,0.0005416384563303995,-117.2802496,33.0186566
poi_8057486026,poi,0.0005416384563303995,-117.2802385,33.0186414
poi_8057486038,poi,0.0007221846084405326,-117.2925337,33.0348541
poi_8057486039,poi,0.0007221846084405326,-117.2924998,33.0348473
poi_8057486040,poi,0.0007221846084405326,-117.2924706,33.034836
poi_8057486041,poi,0.0007221846084405326,-117.2924422,33.0348246
poi_8057486042,poi,0.0007221846084405326,-117.2924156,33.0348183
poi_8057486043,poi,0.0007221846084405326,-117.2918275,33.034481
poi_8057486044,poi,0.0007221846084405326,-117.2918297,33.0345793
poi_8057486045,poi,0.0007221846084405326,-117.2918909,33.0346292
poi_8057486046,poi,0.0007221846084405326,-117.2919345,33.0346603
poi_8061896640,poi,0.0011735499887158655,-117.2931963,33.0444717
poi_8061896641,poi,0.0011735499887158655,-117.2932276,33.0444652
poi_8061896642,poi,0.001083276912660799,-117.2932494,33.044375
poi_8061896643,poi,0.001083276912660799,-117.2932138,33.044418
poi_8067297985,poi,9.027307605506658e-05,-117.0919299,32.6525274
poi_8069904393,poi,0.0003610923042202663,-117.2333755,33.081365
poi_8082286104,poi,0.002933874971789664,-117.0855286,32.6302474
poi_8082286105,poi,0.0023019634394041977,-117.0844427,32.6301338
poi_8082286106,poi,0.00329496727600993,-117.0859027,32.6296846
poi_8082286107,poi,0.002482509591514331,-117.0848521,32.6305721
poi_8082286109,poi,0.002482509591514331,-117.0848165,32.630411
poi_8082286110,poi,0.002482509591514331,-117.0848168,32.6304232
poi_8082286111,poi,0.002392236515459264,-117.084644,32.6301939
poi_8082286112,poi,0.0024373730534867975,-117.0846711,32.630093
poi_8082286113,poi,0.0024373730534867975,-117.0846666,32.6300849
poi_8082286114,poi,0.002527646129541864,-117.084865,32.6302101
poi_8082286115,poi,0.002392236515459264,-117.0846835,32.6303638
poi_8082291617,poi,0.0024373730534867975,-117.084656,32.6300609
poi_8086670569,poi,4.513653802753329e-05,-117.2401763,32.9335067
poi_8105023855,poi,0.00018054615211013315,-117.1107269,32.9025102
poi_8106183297,poi,0.00013540961408259986,-117.2987631,33.2411434
poi_8106183298,poi,4.513653802753329e-05,-117.2983893,33.2407602
poi_8106810289,poi,0.0,-117.2962811,33.2411899
poi_8106810309,poi,9.027307605506658e-05,-117.3004069,33.2417251
poi_8106810310,poi,9.027307605506658e-05,-117.3000963,33.2417873
poi_8112468106,poi,9.027307605506658e-05,-117.2331252,32.742
poi_8122205210,poi,0.0013089596027984654,-117.2352363,32.8809709
poi_8122205211,poi,0.0013089596027984654,-117.2352156,32.8809717
poi_8122595340,poi,0.000631911532385466,-117.2225033,32.7538841
poi_8122747020,poi,0.0006770480704129993,-117.2221338,32.7539722
poi_8122811690,poi,0.000631911532385466,-117.222431,32.7537391
poi_8123124252,poi,0.00040622884224779957,-117.011456,32.7772382
poi_8148491343,poi,0.0019408711351839314,-117.251821,32.7462764
poi_8148531446,poi,0.002663055743624464,-117.2492663,32.7461127
poi_8148531447,poi,0.0016700519070187317,-117.2475858,32.7450887
poi_8148531449,poi,0.002482509591514331,-117.248475,32.7456028
poi_8148531450,poi,0.002031144211238998,-117.2483132,32.7448808
poi_8149644439,poi,0.00013540961408259986,-117.1330113,33.1479052
poi_8151720541,poi,0.000631911532385466,-117.1553668,32.7106138
poi_8155066293,poi,0.00040622884224779957,-117.086555,32.7088543
poi_8155073180,poi,0.00040622884224779957,-117.0865107,32.709211
poi_8155074778,poi,0.00040622884224779957,-117.0865018,32.7090345
poi_8155089065,poi,0.00040622884224779957,-117.086506,32.7089535
poi_8168149878,poi,9.027307605506658e-05,-117.47376,33.3069873
poi_8174268051,poi,0.0009478672985781991,-117.2670658,33.1028974
poi_8174268052,poi,0.0005867749943579328,-117.2680555,33.1044444
poi_8174312021,poi,0.0010381403746332657,-117.2676417,33.1044457
poi_8174312022,poi,0.0009027307605506658,-117.2677725,33.1044432
poi_8174312023,poi,0.0007221846084405326,-117.2679364,33.1044438
poi_8190341434,poi,0.00018054615211013315,-117.0346091,32.5943157
poi_8197566480,poi,0.0,-116.9363234,33.3695839
poi_8197649295,poi,0.0,-116.8922533,33.3317274
poi_8197670967,poi,0.0003610923042202663,-116.9012642,33.3406729
poi_8197670968,poi,0.0,-116.909197,33.3403414
poi_8197672288,poi,0.000315955766192733,-116.901973,33.340124
poi_8197676978,poi,0.00040622884224779957,-116.9015823,33.3414861
poi_8197683071,poi,0.0,-116.889723,33.32696
poi_8197683549,poi,0.0,-116.9049756,33.3343558
poi_8197684646,poi,0.00040622884224779957,-116.9013681,33.3414609
poi_8197689724,poi,0.00022568269013766644,-116.901358,33.3394129
poi_8197690697,poi,0.0,-116.898831,33.3302658
poi_8197690698,poi,0.0,-116.9062884,33.3357713
poi_8200422546,poi,0.00040622884224779957,-117.149981,32.709608
poi_8203488198,poi,4.513653802753329e-05,-117.1290389,32.9554491
poi_8207748980,poi,4.513653802753329e-05,-116.5850245,32.991072
poi_8211033210,poi,0.0,-117.076942,32.7089839
poi_8211220803,poi,0.00018054615211013315,-117.1404676,32.7118392
poi_8215175881,poi,0.0003610923042202663,-117.1123212,32.9163436
poi_8217972482,poi,0.0025727826675693974,-117.1521813,32.730738
poi_8232807106,poi,4.513653802753329e-05,-117.083592,32.678018
poi_8232815545,poi,0.00018054615211013315,-117.0931838,32.6648148
poi_8232817286,poi,0.00018054615211013315,-117.0930454,32.6647255
poi_8232834088,poi,0.0003610923042202663,-117.1404689,32.8019174
poi_8238417179,poi,4.513653802753329e-05,-117.294758,33.1817993
poi_8239147897,poi,0.0008124576844955991,-117.1065847,32.7633826
poi_8241736102,poi,0.0005416384563303995,-117.1924126,32.7951048
poi_8256531132,poi,0.0011735499887158655,-117.1606608,32.7463963
poi_8262734768,poi,0.0003610923042202663,-117.2611699,33.053871
poi_8262920113,poi,0.0,-117.1486551,32.9399885
poi_8264963514,poi,0.0,-116.848453,33.1401066
poi_8265096094,poi,0.0,-116.8504143,33.1220412
poi_8265109712,poi,0.0,-116.8497379,33.1184111
poi_8265124568,poi,0.0,-116.8510858,33.1171611
poi_8274993957,poi,0.0,-117.0607889,32.6245873
poi_8279940126,poi,0.0003610923042202663,-117.2951534,33.1792301
poi_8280168496,poi,0.00013540961408259986,-117.3520301,33.1645167
poi_8280168497,poi,0.00013540961408259986,-117.3521321,33.1646124
poi_8280168498,poi,0.00013540961408259986,-117.3521737,33.1646763
poi_8284404514,poi,0.0,-117.1067289,32.9445233
poi_8287966163,poi,0.0023019634394041977,-117.252036,32.7472461
poi_8291901780,poi,0.00018054615211013315,-117.1345924,32.8308357
poi_8291901781,poi,0.00018054615211013315,-117.1345926,32.8308177
poi_8298902229,poi,0.0,-117.142545,32.8249689
poi_8309795486,poi,9.027307605506658e-05,-116.2978623,33.2956654
poi_8310016829,poi,0.0,-117.1688575,32.9441179
poi_8317976517,poi,0.0015346422929361319,-117.196593,32.753101
poi_8332520316,poi,0.00027081922816519973,-117.3250281,33.1764097
poi_8336065072,poi,4.513653802753329e-05,-116.2743402,32.7283797
poi_8349190678,poi,0.00022568269013766644,-117.0350516,32.593056
poi_8357041825,poi,0.00013540961408259986,-117.1455496,32.6999103
poi_8361478742,poi,0.0,-117.2342247,32.7143329
poi_8365203506,poi,9.027307605506658e-05,-117.1464692,32.8321876
poi_8372407447,poi,0.00018054615211013315,-117.2732305,32.9970393
poi_8395162990,poi,0.001579778830963665,-117.153237,32.7482475
poi_8395181944,poi,0.0015346422929361319,-117.1530829,32.7482508
poi_8395216922,poi,0.001399232678853532,-117.1528752,32.7482484
poi_8395223563,poi,0.0014443692168810652,-117.15279,32.7482574
poi_8399872692,poi,0.0006770480704129993,-117.1294551,32.740844
poi_8405349183,poi,0.00022568269013766644,-117.139179,32.7361025
poi_8405405117,poi,0.0011735499887158655,-117.071051,32.7729896
poi_8415612723,poi,0.0,-116.9693855,32.8084489
poi_8415612725,poi,0.00013540961408259986,-116.9365022,32.8072204
poi_8424214677,poi,0.00022568269013766644,-116.9852278,32.6316752
poi_8424238975,poi,0.00022568269013766644,-116.9849217,32.6316074
poi_8424238977,poi,0.00027081922816519973,-116.9841377,32.6314912
poi_8424238979,poi,0.00027081922816519973,-116.9843979,32.6315374
poi_8424238980,poi,0.00022568269013766644,-116.9846881,32.6315836
poi_8439169217,poi,0.00013540961408259986,-117.1066457,32.6596905
poi_8439169218,poi,0.00018054615211013315,-117.1048603,32.6607069
poi_8441651079,poi,0.0006770480704129993,-117.205279,33.1327523
poi_8441651081,poi,0.0007221846084405326,-117.2061074,33.133406
poi_8441651082,poi,0.0007673211464680659,-117.2058628,33.1317983
poi_8441651083,poi,0.0007673211464680659,-117.2058378,33.131854
poi_8441651085,poi,0.0006770480704129993,-117.205297,33.1327089
poi_8441651087,poi,0.0008124576844955991,-117.205901,33.1317674
poi_8441651088,poi,0.0007221846084405326,-117.2060029,33.1333687
poi_8441651089,poi,0.0006770480704129993,-117.2052428,33.132799
poi_8441651091,poi,0.0007221846084405326,-117.2058656,33.1333049
poi_8444351917,poi,4.513653802753329e-05,-117.1020966,32.6259636
poi_8446689372,poi,0.00013540961408259986,-116.9771753,33.3030087
poi_8446689373,poi,0.00013540961408259986,-116.977328,33.3030745
poi_8455635817,poi,0.0,-117.1253777,32.9766455
poi_8456659973,poi,0.0,-117.1794641,33.0679533
poi_8462604270,poi,0.0007221846084405326,-117.241226,32.8800063
poi_8462604274,poi,0.000631911532385466,-117.2421988,32.8800954
poi_8462604275,poi,0.0006770480704129993,-117.2419916,32.8801068
poi_8462604276,poi,0.0006770480704129993,-117.2420187,32.880079
poi_8462604277,poi,0.0006770480704129993,-117.2419916,32.8800394
poi_8462604278,poi,0.0006770480704129993,-117.2419967,32.8800024
poi_8462604279,poi,0.0006770480704129993,-117.2419911,32.8800817
poi_8473075796,poi,4.513653802753329e-05,-116.896934,32.9130604
poi_8473098288,poi,4.513653802753329e-05,-116.8982914,32.9133336
poi_8473156596,poi,0.0,-117.3284847,33.1233211
poi_8473165550,poi,4.513653802753329e-05,-116.8897964,32.912786
poi_8473199825,poi,4.513653802753329e-05,-116.8895559,32.913775
poi_8489978413,poi,0.00027081922816519973,-116.9900076,32.8422683
poi_8489978414,poi,0.00018054615211013315,-116.9901819,32.8426785
poi_8490176849,poi,0.0008124576844955991,-117.163272,32.7481845
poi_8490176851,poi,0.0009027307605506658,-117.1632701,32.7483646
poi_8490176852,poi,0.0008575942225231325,-117.1634462,32.7483885
poi_8490176853,poi,0.001263823064770932,-117.162562,32.7481057
poi_8494890999,poi,0.0,-116.8427244,32.8837794
poi_8494941799,poi,0.0,-116.8458538,32.8872005
poi_8507741896,poi,4.513653802753329e-05,-117.104612,32.8088718
poi_8511807582,poi,0.00018054615211013315,-117.2866038,33.158052
poi_8518413361,poi,0.0,-117.0600954,33.0505151
poi_8518633570,poi,0.0,-117.0656099,33.0525369
poi_8519412517,poi,0.000315955766192733,-117.259237,32.9938264
poi_8521711715,poi,0.00027081922816519973,-117.193667,32.7585376
poi_8521711716,poi,0.00018054615211013315,-117.1945608,32.7589171
poi_8526800424,poi,0.0004513653802753329,-117.1650191,32.8315721
poi_8534576667,poi,0.002392236515459264,-117.035788,32.970427
poi_8536984207,poi,9.027307605506658e-05,-117.1902845,32.758375
poi_8536984208,poi,9.027307605506658e-05,-117.1903793,32.7581251
poi_8540157973,poi,0.0,-117.232938,32.7739938
poi_8553644027,poi,9.027307605506658e-05,-117.0348308,32.5924335
poi_8555597644,poi,0.0,-116.489039,32.6071036
poi_8555601739,poi,4.513653802753329e-05,-116.4514572,32.7476535
poi_8555601740,poi,4.513653802753329e-05,-116.4513101,32.7471633
poi_8555692457,poi,0.0,-116.644984,33.2735136
poi_8557037041,poi,0.0,-116.8779458,32.9335333
poi_8557639168,poi,0.00018054615211013315,-117.133918,32.8311478
poi_8558557191,poi,0.00018054615211013315,-117.3316832,33.134507
poi_8558557192,poi,0.00018054615211013315,-117.3316675,33.1344251
poi_8558557194,poi,0.00018054615211013315,-117.3318476,33.1346614
poi_8558557195,poi,0.00018054615211013315,-117.3314115,33.1342262
poi_8558557197,poi,0.00018054615211013315,-117.3314645,33.1343107
poi_8558680549,poi,0.00018054615211013315,-117.308983,33.1300341
poi_8565783377,poi,9.027307605506658e-05,-116.4832118,32.729104
poi_8591556701,poi,0.0,-117.1020432,32.7351249
poi_8592673959,poi,0.0,-117.092453,32.7383593
poi_8592674024,poi,0.0,-117.093744,32.7369988
poi_8594684976,poi,0.0,-117.2203955,32.8707071
poi_8594684977,poi,0.00018054615211013315,-117.223276,32.8709975
poi_8596194563,poi,0.0008575942225231325,-117.2067909,32.8670905
poi_8600867375,poi,0.000315955766192733,-117.259543,32.9945167
poi_8604309622,poi,0.0003610923042202663,-117.2638985,32.9551997
poi_8609449362,poi,0.00013540961408259986,-117.3220155,33.244542
poi_8609449363,poi,9.027307605506658e-05,-117.3234101,33.2321415
poi_8609449364,poi,0.00013540961408259986,-117.323272,33.2447683
poi_8609490036,poi,9.027307605506658e-05,-117.3301692,33.2252935
poi_8609490037,poi,4.513653802753329e-05,-117.3265267,33.2273634
poi_8612300390,poi,4.513653802753329e-05,-117.3201328,33.2321292
poi_8616322347,poi,0.0,-117.261918,32.9700013
poi_8616678083,poi,9.027307605506658e-05,-117.0884937,32.7365888
poi_8621893228,poi,0.00022568269013766644,-117.0351128,32.5934661
poi_8621893231,poi,0.00018054615211013315,-117.0353898,32.5944279
poi_8622843683,poi,0.0005416384563303995,-117.0133466,33.0066623
poi_8623255407,poi,0.00022568269013766644,-116.9765987,32.6254917
poi_8623266855,poi,0.00022568269013766644,-116.976613,32.6256764
poi_8623270831,poi,0.00022568269013766644,-116.9764149,32.6256109
poi_8623315720,poi,0.00018054615211013315,-116.9788324,32.6282708
poi_8623315721,poi,0.00022568269013766644,-116.978472,32.6279153
poi_8623315722,poi,0.00022568269013766644,-116.9786044,32.6270668
poi_8623315723,poi,0.00027081922816519973,-116.9776123,32.6264856
poi_8623315724,poi,0.00018054615211013315,-116.9800679,32.6273782
poi_8623315725,poi,0.00018054615211013315,-116.9752623,32.6253851
poi_8623315726,poi,0.00018054615211013315,-116.9761122,32.6245287
poi_8624227476,poi,0.000315955766192733,-117.0077486,32.804179
poi_8624308274,poi,0.00013540961408259986,-117.1039186,33.1127791
poi_8624327164,poi,4.513653802753329e-05,-117.2819851,33.2079607
poi_8624371577,poi,0.00013540961408259986,-117.3093131,33.1304373
poi_8624371580,poi,9.027307605506658e-05,-117.3078934,33.1287635
poi_8626218269,poi,9.027307605506658e-05,-117.2548919,32.9341478
poi_8644574603,poi,0.00027081922816519973,-117.0635731,32.7624754
poi_8645275071,poi,0.002798465357707064,-117.3211819,33.1272324
poi_8652370970,poi,9.027307605506658e-05,-116.9858332,32.8375607
poi_8652370971,poi,9.027307605506658e-05,-116.9858255,32.8379634
poi_8652560937,poi,0.001579778830963665,-117.2327346,32.9514644
poi_8655911152,poi,0.0009478672985781991,-117.171986,32.9061318
poi_8655913202,poi,0.0006770480704129993,-117.1715267,32.9065261
poi_8655916445,poi,0.0006770480704129993,-117.1715623,32.9065891
poi_8655918223,poi,0.0006770480704129993,-117.1715953,32.9067206
poi_8657989701,poi,0.0005416384563303995,-116.9814069,32.84095
poi_8660750772,poi,0.00013540961408259986,-117.0565818,32.7545463
poi_8666326046,poi,0.0010381403746332657,-117.1786123,32.6798737
poi_8666326074,poi,0.0010381403746332657,-117.178182,32.6800726
poi_8666326076,poi,0.0010381403746332657,-117.1783305,32.6801989
poi_8666326077,poi,0.0011284134506883321,-117.1785835,32.680422
poi_8666326078,poi,0.0011735499887158655,-117.1788775,32.6805968
poi_8666326090,poi,0.0011735499887158655,-117.17955,32.6805371
poi_8666326095,poi,0.0013089596027984654,-117.1794511,32.6809687
poi_8666762496,poi,0.00013540961408259986,-117.1600931,32.7273614
poi_8677724259,poi,0.0003610923042202663,-117.1558904,32.7134908
poi_8680715940,poi,0.001715188445046265,-117.1522704,32.7322645
poi_8680715941,poi,0.0019408711351839314,-117.1520248,32.7324059
poi_8680715942,poi,0.0019408711351839314,-117.1519038,32.7322285
poi_8680715943,poi,0.0018505980591288647,-117.1521737,32.7320127
poi_8694049629,poi,0.0009027307605506658,-117.1900506,32.9618063
poi_8699515128,poi,4.513653802753329e-05,-117.1027199,32.6259925
poi_8701849199,poi,0.0,-117.2731978,33.1404524
poi_8703241148,poi,0.0,-117.0648216,32.5543239
poi_8703241149,poi,0.0,-117.0631812,32.55089
poi_8703363503,poi,4.513653802753329e-05,-117.0995901,32.5453009
poi_8703363504,poi,4.513653802753329e-05,-117.0987671,32.5456177
poi_8703404522,poi,0.0,-117.1027885,32.5438222
poi_8703576422,poi,0.0,-117.0926129,32.5650983
poi_8703595240,poi,0.000631911532385466,-117.0924624,32.5767196
poi_8703599963,poi,0.000315955766192733,-117.1324942,32.5839505
poi_8703637220,poi,0.00027081922816519973,-117.1238641,32.6019645
poi_8703849990,poi,9.027307605506658e-05,-117.04745,32.5434985
poi_8707089641,poi,4.513653802753329e-05,-117.0687289,32.5786362
poi_8707133325,poi,9.027307605506658e-05,-117.0442779,32.555836
poi_8707221895,poi,0.000631911532385466,-117.0627367,32.5666018
poi_8707221903,poi,0.0005867749943579328,-117.0629552,32.5660508
poi_8707221904,poi,0.0005867749943579328,-117.0629552,32.5660892
poi_8707221905,poi,0.0005867749943579328,-117.0629586,32.5661219
poi_8707221906,poi,0.0005867749943579328,-117.0629419,32.5661612
poi_8707221907,poi,0.0005867749943579328,-117.0628297,32.5662633
poi_8707238419,poi,0.0005867749943579328,-117.0630242,32.5660347
poi_8707238420,poi,0.0005867749943579328,-117.0630883,32.5660361
poi_8707238421,poi,0.0005867749943579328,-117.0631509,32.5660361
poi_8707238422,poi,0.0005867749943579328,-117.0629119,32.5659414
poi_8707238423,poi,0.0005867749943579328,-117.0629263,32.566678
poi_8707238424,poi,0.0005867749943579328,-117.0629103,32.5659279
poi_8707335565,poi,0.00040622884224779957,-117.0362395,32.5796253
poi_8707869880,poi,0.00027081922816519973,-117.0466384,32.5530923
poi_8708059063,poi,0.0,-116.9372306,32.63007
poi_8710788505,poi,0.0004513653802753329,-117.0362524,32.5425821
poi_8710850597,poi,0.000631911532385466,-117.0288685,32.5436108
poi_8711070970,poi,0.0,-117.1057012,32.5467033
poi_8711070971,poi,0.0,-117.1015723,32.5473009
poi_8713637190,poi,0.0003610923042202663,-117.1546032,32.7072838
poi_8713649042,poi,0.00022568269013766644,-117.0301662,32.5445288
poi_8713658478,poi,0.0016249153689911983,-117.0440733,32.5438831
poi_8713890219,poi,0.0004965019183028661,-117.0603477,32.5843011
poi_8713890220,poi,0.0005867749943579328,-117.0611151,32.5832304
poi_8713898677,poi,0.0004513653802753329,-117.0386164,32.5847299
poi_8713898678,poi,0.0004513653802753329,-117.039297,32.5847638
poi_8715307220,poi,4.513653802753329e-05,-117.0678746,32.5748549
poi_8720239040,poi,0.002933874971789664,-117.3204927,33.1258734
poi_8726804043,poi,0.0004965019183028661,-117.165356,32.7496715
poi_8730143144,poi,0.0003610923042202663,-117.1543263,32.833021
poi_8730298210,poi,0.00013540961408259986,-117.0471671,32.5577146
poi_8730298211,poi,0.00013540961408259986,-117.046868,32.5574171
poi_8730298212,poi,0.00013540961408259986,-117.046996,32.5574976
poi_8732422113,poi,0.0005416384563303995,-117.0339853,32.5478723
poi_8732572118,poi,0.0014895057549085984,-117.1520225,32.7487443
poi_8732999079,poi,0.00027081922816519973,-117.0434801,32.5577867
poi_8732999082,poi,0.00027081922816519973,-117.0433952,32.5579527
poi_8732999083,poi,0.00027081922816519973,-117.0434921,32.5577531
poi_8732999084,poi,0.00027081922816519973,-117.043378,32.55777
poi_8733064558,poi,0.00040622884224779957,-117.0458187,32.5435477
poi_8733098393,poi,0.00018054615211013315,-117.1206849,32.5843507
poi_8733098404,poi,0.00018054615211013315,-117.1206052,32.5855791
poi_8733098406,poi,0.00022568269013766644,-117.117849,32.5841366
poi_8733108229,poi,4.513653802753329e-05,-117.1323289,32.5766419
poi_8733108230,poi,0.0004965019183028661,-117.1323806,32.5792438
poi_8733108231,poi,0.000631911532385466,-117.1325146,32.5831911
poi_8733248068,poi,0.00040622884224779957,-117.0788567,32.6380311
poi_8734668063,poi,0.00040622884224779957,-117.1605891,32.7447553
poi_8735127155,poi,0.0004513653802753329,-117.1605803,32.7450321
poi_8735127229,poi,0.00040622884224779957,-117.160228,32.7449945
poi_8735127230,poi,0.0004513653802753329,-117.1601859,32.7453614
poi_8735242466,poi,0.00013540961408259986,-117.046226,32.5442855
poi_8735281819,poi,0.00013540961408259986,-117.1537659,32.7267015
poi_8738178157,poi,0.0,-117.0663942,32.5461617
poi_8744139346,poi,0.0,-117.0267649,33.2080081
poi_8745125711,poi,0.0,-117.1007992,32.7060672
poi_8758395439,poi,4.513653802753329e-05,-116.9347859,33.2207004
poi_8761763961,poi,0.00040622884224779957,-117.0867659,32.9181957
poi_8766549060,poi,0.0,-117.106634,32.5435503
poi_8766561199,poi,0.0,-117.0845195,32.5539257
poi_8766582908,poi,4.513653802753329e-05,-117.0553258,32.5738806
poi_8786354345,poi,9.027307605506658e-05,-117.2599991,32.8426616
poi_8786354346,poi,9.027307605506658e-05,-117.260024,32.8426386
poi_8787960016,poi,4.513653802753329e-05,-117.0881573,32.55427
poi_8787972017,poi,4.513653802753329e-05,-117.0877898,32.5544144
poi_8807416770,poi,0.0,-117.1800321,32.8460549
poi_8807418084,poi,4.513653802753329e-05,-117.1821176,32.8458696
poi_8810093492,poi,0.0,-117.1438924,32.8832785
poi_8812745026,poi,4.513653802753329e-05,-117.1839248,32.8451048
poi_8812747828,poi,9.027307605506658e-05,-117.1838502,32.8455263
poi_8812748704,poi,4.513653802753329e-05,-117.1789412,32.8440357
poi_8812748705,poi,4.513653802753329e-05,-117.1789238,32.8440408
poi_8812953308,poi,0.0003610923042202663,-117.1175086,32.5841627
poi_8818875399,poi,0.00018054615211013315,-116.4186672,32.8680232
poi_8825811278,poi,0.0004513653802753329,-117.1554176,32.7113821
poi_8825811292,poi,0.0003610923042202663,-117.154996,32.7118342
poi_8825811301,poi,0.00040622884224779957,-117.1563051,32.7138711
poi_8825811306,poi,9.027307605506658e-05,-117.1586649,32.7034773
poi_8825811309,poi,9.027307605506658e-05,-117.1613344,32.7045054
poi_8828780836,poi,0.00018054615211013315,-117.2526535,32.7696279
poi_8830801518,poi,0.00018054615211013315,-117.0981754,32.7935445
poi_8840296316,poi,0.0009027307605506658,-117.3509797,33.1590716
poi_8840298497,poi,0.0008575942225231325,-117.3515539,33.1591687
poi_8840304317,poi,0.0009478672985781991,-117.3509911,33.1592567
poi_8840304318,poi,0.0009027307605506658,-117.351047,33.1591768
poi_8840472950,poi,0.00018054615211013315,-116.9401765,32.7947436
poi_8840489122,poi,0.00018054615211013315,-116.9401659,32.7945712
poi_8840515335,poi,4.513653802753329e-05,-116.9164677,32.8141922
poi_8840534547,poi,0.0004513653802753329,-116.935056,32.7942303
poi_8840551525,poi,0.000315955766192733,-116.9287792,32.7843958
poi_8840588837,poi,0.0007221846084405326,-116.9299114,32.7451013
poi_8840603635,poi,0.0007673211464680659,-116.929866,32.7450318
poi_8840604328,poi,0.0007221846084405326,-116.928315,32.7450656
poi_8840639149,poi,0.0008124576844955991,-116.9343343,32.7448224
poi_8841620665,poi,0.0013540961408259986,-117.1792123,32.6809024
poi_8843999118,poi,0.00013540961408259986,-117.279765,33.0466723
poi_8849316443,poi,0.00040622884224779957,-116.9719985,32.8081927
poi_8849316444,poi,0.0004513653802753329,-116.9720053,32.8080109
poi_8849316447,poi,0.000315955766192733,-116.972973,32.8084697
poi_8849316450,poi,0.000315955766192733,-116.9714133,32.8073221
poi_8849316457,poi,0.00040622884224779957,-116.9717972,32.8073285
poi_8849316459,poi,4.513653802753329e-05,-116.972473,32.8037689
poi_8849696442,poi,0.00022568269013766644,-117.252765,32.8674227
poi_8851450225,poi,0.0003610923042202663,-116.9385761,32.738624
poi_8851450227,poi,0.0003610923042202663,-116.9382144,32.7389668
poi_8851450228,poi,0.0003610923042202663,-116.938081,32.738998
poi_8851450229,poi,0.0003610923042202663,-116.9373871,32.739664
poi_8851450230,poi,0.000315955766192733,-116.9398705,32.7407357
poi_8851450231,poi,0.0003610923042202663,-116.9398013,32.7407748
poi_8851530492,poi,0.0006770480704129993,-116.940999,32.7402496
poi_8851530501,poi,0.00040622884224779957,-116.9422469,32.7403701
poi_8851530502,poi,0.00040622884224779957,-116.9421651,32.740407
poi_8851530503,poi,0.00040622884224779957,-116.9418885,32.7404791
poi_8851530504,poi,0.0005416384563303995,-116.9414678,32.7406458
poi_8851530505,poi,0.0006770480704129993,-116.9411506,32.7404597
poi_8851530506,poi,0.0005867749943579328,-116.941551,32.7399801
poi_8851569543,poi,0.0004513653802753329,-116.9098627,32.727102
poi_8851569554,poi,0.0004513653802753329,-116.9102696,32.7275085
poi_8851569563,poi,0.0005416384563303995,-116.9094914,32.7273025
poi_8851569588,poi,0.0005416384563303995,-116.9093113,32.7285834
poi_8851569589,poi,0.0005416384563303995,-116.9091543,32.728597
poi_8851569590,poi,0.0005416384563303995,-116.9092381,32.728592
poi_8851569591,poi,0.0003610923042202663,-116.9084757,32.7286458
poi_8851569592,poi,0.0003610923042202663,-116.9085905,32.7286291
poi_8851799424,poi,0.0003610923042202663,-116.9892063,32.8410626
poi_8851829844,poi,0.0,-117.1771076,33.1093208
poi_8851835280,poi,0.0003610923042202663,-117.2453458,32.8390733
poi_8853668403,poi,9.027307605506658e-05,-117.2407324,32.8887262
poi_8853934553,poi,0.0014443692168810652,-117.0809371,32.6407426
poi_8855150214,poi,0.001083276912660799,-117.231319,32.7224274
poi_8855150215,poi,0.0010381403746332657,-117.2312782,32.7224831
poi_8855429769,poi,0.0003610923042202663,-117.1934228,32.9007395
